NAMES,Code_prelevement,taxon,nom_vernaculaire,family,genus,species,habitat,feeding_mode,trait_tl,body_shape,fin_shape,AR,offspring_size,age_maturity,level_age_maturity,fecundity,length_infinity,growth_coefficient,length_max,age_max,dist_Lm1_Lm2_(L_en_mm),dist_Lm3_Lm4_(l_en_mm),dist_Lm5_Lm6_(h_en_mm),Area_mm2,Vol_mm3,otolith_side,fish_tl_cm,fish_W_g,Sexe,Maturity,Date,Zone,Campagne/ Lieu,resolution_µm,tension_KeV,courant_µA,exposition_ms,filter_alu,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103
COMOR2011-SCOPMAX5_l,COMOR2011-SCOPMAX5,Scophthalmus maximus,Turbot,Scophthalmidae,Scophthalmus,maximus,benthic,benthivorous,4.36,flat,rounded,1.771601439,1,4,spe-ocean,5.00E+06,58.80000087,0.266688589,81.5,25,9.741964804,6.959807963,1.002619835,124.7558589,38.70246928,droit,54,2484,F,4,40729,NA,PENLY2012,10,55,73,85,"alu 0,5",0.020746585,0.009010743,-0.003192188,-0.00609708,-0.001805565,0.008579406,0.01131147,-0.00476686,0.007708977,-0.002093842,-0.006070395,-3.17E-06,0.002630191,0.001915299,0.002859818,-0.000546639,0.007033258,-0.00185652,-0.000690239,-0.001321079,0.002604358,0.005808292,-0.003246608,0.003093869,0.003307303,0.002592324,0.00608456,-0.001928685,0.001265812,0.000991837,-0.004521748,-0.001101396,-0.004475049,0.000691555,-4.01E-05,0.000836006,0.001913975,-0.000352854,0.001643815,0.002051205,-0.000847018,-0.001719064,-0.001295039,0.000468946,-4.82E-05,0.001603993,-0.000857866,0.000435353,0.000305392,-0.001908884,-0.001550345,0.000414007,-7.19E-05,-0.000774631,0.000773307,0.000935815,-1.49E-05,0.000464193,-0.000100809,0.000544922,0.000792758,1.24E-05,0.000458446,0.000108034,0.000632769,-0.000372929,0.000635953,-0.000141651,-0.000177007,0.000905154,-0.000437583,-0.000411197,-1.07E-05,4.96E-05,4.71E-05,-0.00030752,-0.000307085,-0.0003972,-0.00072601,0.000560783,0.000580478,-0.001104567,3.09E-05,-0.001083039,0.000241544,-0.000796884,0.000299778,0.000911605,0.000101991,-5.68E-05,-0.000347119,0.000206008,-5.36E-05,6.83E-06,-0.000204255,-7.28E-06,0.000150104,0.000755097,0.000360815,-0.000154143,-1.20E-05,-6.66E-05,0.000150732
COMOR2011-SCOPMAX8_l,COMOR2011-SCOPMAX8,Scophthalmus maximus,Turbot,Scophthalmidae,Scophthalmus,maximus,benthic,benthivorous,4.36,flat,rounded,1.771601439,1,4,spe-ocean,5.00E+06,58.80000087,0.266688589,81.5,25,6.913386277,4.538133148,1.003424829,55.58457214,14.13588523,droit,45,1555,M,2,40733,NA,PENLY2012,10,50,89,80,"alu 0,5",0.015287028,-0.000969609,0.011486319,-0.000759929,0.000664773,-0.002957735,0.009734916,0.006020291,-0.000157059,-0.005036182,-0.002233123,-0.002206524,0.001877799,-0.001634557,0.004191142,-0.001365892,0.003956659,0.001163579,-0.001357217,-0.00131404,-0.000535942,0.001052402,-0.001691122,0.001647532,-0.000645551,0.001599872,0.002798181,0.00324182,0.001202695,-0.004187113,-0.001608817,-0.000230564,0.003340114,0.000169926,-0.001961454,-0.001746917,-0.001619566,-0.002106871,0.002158637,-0.000932802,0.00054652,0.002128824,0.002069891,0.002359943,-0.000903783,-0.00084658,-0.000162412,-0.001149594,0.000612967,-1.33E-05,0.000341145,0.000508587,0.000369681,0.002707876,0.001567067,-0.000263502,0.002573339,0.001400047,0.001305413,-0.000134589,0.000189476,0.000218301,-0.000934338,-0.000979056,-0.000358969,-0.000414837,-0.001075578,-3.86E-05,0.000592765,0.000196685,-0.0002533,-0.00034182,0.001065838,0.000368819,0.001735,0.000803669,0.000402641,-0.0003398,-9.99E-05,-0.000720752,0.000355001,0.000337273,0.000283288,-0.0008745,0.000507949,0.000474573,-0.000505012,-0.000609432,0.000632732,0.000508973,-0.000410527,0.000477553,4.47E-05,0.000412575,2.68E-05,-0.000709415,5.16E-07,-0.000560104,-0.000315336,-7.31E-05,-0.000388412,-2.19E-05,-0.000412395
COMOR2012-LIMALIM42_l,COMOR2012-LIMALIM42,Limanda limanda,Limande,Pleuronectidae,Limanda,limanda,benthic,benthivorous,3.39,flat,rounded,1.11248076,1.2,2.649999976,spe-ocean,236000,28.75,0.31138352,43.5,12,5.503116775,3.328484136,0.875500522,31.62026297,6.8360115,gauche,28,252,M,2,41101,NA,COMOR2012,10,50,89,80,"alu 0,5",0.0028765,0.007593195,-0.004364882,-0.01152286,0.004730685,0.006892545,-0.001021916,-3.13E-05,0.002418441,0.00183893,-0.006899331,-0.004255427,0.002696285,0.002136949,0.001764214,0.001254902,0.003419653,0.003375751,0.000197452,0.001356471,-0.002896423,0.002054218,-0.001010198,3.02E-05,0.000494569,-0.001047568,-0.000138834,-0.001747694,0.00086957,-8.54E-05,0.001241252,0.0016889,0.001133369,-0.000546042,0.002640187,0.002642723,-0.0004855,-0.00072425,-0.000539503,-0.001051229,0.000422591,0.001486948,0.000775705,0.002271304,0.001274557,-0.000796888,0.000262519,-0.001169003,-0.000606741,0.000576888,-0.000889748,0.000173871,-0.000244089,-4.47E-06,-0.002689504,0.001807145,-0.000137857,-0.001276591,0.000157214,-0.00087376,-0.001064102,-0.000316043,0.000360936,0.001793666,0.000228474,-0.001461183,-0.000376617,-0.000427013,0.000113245,0.000346353,0.001134401,-0.00045208,-0.000945284,-0.000365407,0.000222748,-4.35E-05,-0.000763474,-0.000409184,-0.000870333,-0.000980994,-0.000608954,-0.000174927,-0.000917407,0.000821268,0.000298327,-0.000109023,-0.000317155,0.001134849,0.000584791,0.00070668,5.12E-05,-0.000608962,-0.000424378,0.00137754,0.000190411,-0.000275441,-0.000416043,-0.000632784,-0.001087571,-0.000266419,0.000596041,-0.000742268,0.000119622
COMOR2012-SCOPMAX5_l,COMOR2012-SCOPMAX5,Scophthalmus maximus,Turbot,Scophthalmidae,Scophthalmus,maximus,benthic,benthivorous,4.36,flat,rounded,1.771601439,1,4,spe-ocean,5.00E+06,58.80000087,0.266688589,81.5,25,6.370211439,4.438240648,0.879855407,50.83251173,11.9429113,droit,35,915,F,2,41101,NA,PENLY2012,10,50,89,80,"alu 0,5",0.008437743,0.001696933,0.003050822,-0.00230357,-0.001337406,0.004435913,0.006830223,-0.006759566,0.005794403,-0.001435895,0.000939592,-0.002497948,-0.001602698,-0.000639745,0.001172515,-0.001579781,-0.00335876,0.000559223,0.000145286,0.003971864,0.002095933,0.000475351,0.001374085,0.000932417,0.000229112,0.00129417,-0.000958591,0.002782116,0.002060562,0.000340116,0.001034258,0.000252954,0.003043609,0.001343194,0.002503446,0.000661822,-0.001802457,-0.000263057,0.00249731,0.001505018,-0.000641682,0.001289818,0.00110283,-0.000101646,-0.001124162,-0.001685823,-0.000368667,-0.000162844,-0.001886462,0.002712373,0.000460342,-0.000135895,0.00044508,-0.001009203,-0.000194689,0.001500007,-0.002744633,-0.000258922,-0.001154927,-0.001574672,0.001295237,0.00035765,0.000133291,-0.000606269,-0.00078935,0.000802977,0.000699898,0.000489058,0.000178277,0.001575398,-0.000915318,0.00235503,0.001283635,0.000436691,0.000671007,0.001886062,0.00069112,-0.000456605,0.000236164,0.000116885,-0.0006093,-0.000409372,-2.44E-05,-0.000392132,-0.000267662,-0.000644299,0.000624719,0.000846253,0.000257286,-0.000308489,0.000319345,-2.62E-05,-1.89E-05,-9.97E-05,-0.000235562,0.00034993,0.000290121,0.00047714,-0.000322223,-8.80E-06,0.000329152,0.000514904,-0.000193018
COMOR2021-SCOPMAX6_l,COMOR2021-SCOPMAX6,Scophthalmus maximus,Turbot,Scophthalmidae,Scophthalmus,maximus,benthic,benthivorous,4.36,flat,rounded,1.771601439,1,4,spe-ocean,5.00E+06,58.80000087,0.266688589,81.5,25,10.41387578,7.073409382,1.363800128,143.3376211,57.37806895,droit,65,6400,F,4,44388,NA,PENLY2012,10,50,89,80,"alu 0,5",0.00872024,-0.003251711,0.005591515,-0.002013586,0.002775665,0.003762432,0.008128631,0.002371726,0.001761414,-0.001140525,0.003108179,0.002656397,0.003717171,-5.06E-05,0.00258867,0.003325707,-0.000781623,-0.004114874,0.00083547,0.003139948,0.005344271,0.006529883,-0.000177274,-0.002048731,0.001617774,0.001434334,0.000170835,-0.000628905,5.80E-05,-0.000363496,-0.000489581,-0.001939791,-0.000497626,0.000621072,-0.000529374,-0.000732026,0.000349631,0.001661776,0.00358762,0.000489871,-0.002801868,-0.000563321,0.000284895,-0.002209889,-0.001540763,0.000282759,-0.002042367,-0.001084404,-0.001385452,0.001583489,-0.001028233,0.001892095,-0.0011875,1.10E-05,-0.001295862,-0.002138137,-0.000471096,-0.001595605,0.000190259,-0.000119162,-0.000586329,0.000724104,-0.001230741,-0.000709779,-0.000529087,0.000119405,-0.001049657,0.000101405,-0.000706715,-0.001286684,0.000625453,-0.000391873,-0.00085156,-0.000633308,-0.000619666,-0.000167197,-0.000116896,-6.10E-05,0.001036366,-0.000184223,-0.000201524,0.000800321,-0.000555974,0.000138267,-0.000573627,0.001051188,-0.00049164,2.51E-05,-0.001028515,0.000357932,0.000522182,-0.000456978,0.000347293,0.000214179,0.000369729,0.000335702,-0.000575588,-0.000628167,-0.000609013,-0.000535342,-0.000456063,0.000126215,-0.000357866
EVHOE19#SCOP-RHO#6_l,EVHOE19#SCOP-RHO#6,Scophthalmus rhombus,Barbue,Scophthalmidae,Scophthalmus,rhombus,benthic,benthivorous,4.42,flat,rounded,1.445383549,1.3,3,spe,1.00E+07,43.75,0.419154955,46,5.724999905,8.224210073,5.309408234,1.137847856,73.03582651,21.496712,droit,59,3580,F,2b,43802,NA,EVHOE19,10,50,75,95,"alu 0,5",0.012274372,0.00056206,0.005749125,0.001021705,0.003054284,-0.000438891,0.013435458,9.30E-05,0.00068642,-0.002858642,0.005121863,-0.000428625,0.000767996,-0.002680746,0.00301002,-0.002121061,0.003621372,0.002585998,0.002921856,-0.005343782,0.004909552,0.005394478,0.001032245,-0.004712942,-0.002949031,-0.000976409,-0.002562746,0.003143686,0.001879294,-0.004176729,0.000447253,-0.000353188,-4.32E-05,-0.00340878,0.000873845,0.001737776,-0.000992548,0.002456481,0.000954592,-0.000867215,0.002991192,0.000758713,0.000464933,-0.001329225,0.002370586,0.000620972,0.000145298,-0.000638356,0.001165944,0.000807844,-0.001181759,0.000155049,0.000596599,-0.000906909,-0.001191461,0.000258336,-0.000362455,3.62E-05,0.000444281,-4.09E-05,-0.001012861,0.000154025,0.00203941,0.001863897,0.001157225,0.001793702,0.00027469,0.000357302,0.000798337,0.000152653,0.000616746,2.56E-05,0.000279713,-0.000668947,2.84E-05,-0.000393622,0.000159031,0.00023732,2.09E-05,-0.000180099,0.00099915,0.00040193,0.00065704,0.000467781,0.000168129,-0.000676732,0.000589171,-0.000826091,-0.000397864,-0.000275498,-0.000183773,0.000439196,6.98E-05,-0.000397952,-0.000111432,-0.000309802,-0.0001235,0.000273938,0.000337017,-0.000177616,6.31E-05,4.58E-05,0.000257481
EVHOE20#MICR-KIT#0003_l,EVHOE20#MICR-KIT#0003,Microstomus kitt,Limande sole,Pleuronectidae,Microstomus,kitt,benthic,benthivorous,3.21,flat,rounded,1.613281608,1.29,4,spe-ocean,95000,38.5,0.363178533,67,23,2.404672751,1.251608245,0.496444693,5.637795356,0.690129375,droit,15.4,46,UNK,NA,44130,NA,EVHOE2020,10,50,75,95,"alu 0,5",-0.005571888,0.001494373,0.005297463,0.00273957,0.004986541,-0.001561922,-0.000188415,0.008072954,-0.003216642,-0.001735272,0.003545624,-0.001831132,-0.00359224,-0.004953392,0.001813825,-0.001218531,-0.000293375,0.001986095,-0.002178302,0.004205124,0.002260961,0.00254543,-0.000348577,0.000344075,0.000431284,0.00269129,0.000764909,0.000160359,0.0018227,0.002489369,0.003731565,0.000908867,-0.001529309,0.001069095,0.000848913,0.00159249,0.000661192,0.001192624,0.000145761,-0.002079719,0.000964965,-0.001151223,-1.52E-05,-8.49E-05,0.000683069,0.000244644,0.00096115,-0.001807946,0.00098145,-0.002107735,-0.000505636,-0.001712765,0.001792031,-5.44E-05,-0.000149701,-0.001150951,-0.00100558,0.000352161,-0.000222252,-0.00090883,-0.000287783,-0.001595732,-0.000759184,-0.001800332,-0.000864372,-0.000698854,0.000838949,-0.0003208,-0.00085968,-1.06E-05,-0.000339396,-3.05E-05,9.39E-05,-0.001239341,0.000581475,-0.000365573,-0.000940102,-0.000804597,-0.000946679,-8.63E-05,0.000562453,-0.000446183,-0.000148712,0.000157897,-0.000702313,-0.00057308,-0.000279976,0.000412737,0.000676226,-0.000397738,-0.000185835,0.000696375,0.000317458,-0.001407235,0.001546991,-0.000609955,-0.000110788,-0.000941407,-0.000365663,-2.19E-05,0.000203384,0.00058879,-0.000155362
EVHOE20#MICR-KIT#0073_l,EVHOE20#MICR-KIT#0073,Microstomus kitt,Limande sole,Pleuronectidae,Microstomus,kitt,benthic,benthivorous,3.21,flat,rounded,1.613281608,1.29,4,spe-ocean,95000,38.5,0.363178533,67,23,2.70027004,1.494345364,0.65097634,7.733300364,1.1163395,droit,20,83,M,2,44148,NA,EVHOE2020,10 // 10,52 / 50,78 / 75,85 / 85,"alu 0,5",0.008942608,0.006600669,0.009267277,0.003298037,0.00562733,-0.000585364,-0.009366091,0.010554127,-0.004182137,-0.002825865,-0.005020543,-0.005320998,0.002620564,-0.000718737,0.003654582,-0.000707699,-0.001708011,0.003942386,-0.003047009,-0.001249611,-0.003086153,-0.00034245,-0.002547771,0.000701525,-4.97E-05,-0.002240162,0.000945053,0.002501777,-0.001128268,-0.002279031,-0.00082995,-0.000266031,0.001682007,-0.000613399,0.000760572,-0.000851994,-0.000495412,-0.00069882,-0.002007416,0.003173844,-0.000171373,-0.00105978,-0.003541895,0.000204851,-0.002546765,0.000111083,0.000916956,0.000571242,-0.002505893,-0.000382367,-0.000853549,0.001619708,0.000366609,-0.000476455,-0.001727582,-0.000803454,-0.000426316,-0.000736225,-0.000460461,0.000995152,-0.000273037,-8.36E-07,-0.000841469,0.000229426,0.000475989,0.001292543,-0.00095647,-0.00029759,0.00049499,0.000756844,0.001514581,0.00128237,6.90E-05,-0.000445897,0.000734107,0.000456987,-0.000598237,-0.000494356,4.60E-05,0.000409513,0.001020402,-0.001794702,0.000179953,0.000390161,-7.37E-05,0.000400692,-0.000459411,2.97E-06,-0.000626881,-7.25E-05,0.000448519,0.000748483,0.000474646,-0.000937831,2.26E-05,0.000106995,-5.14E-05,-0.00025455,0.000476684,-0.000298543,3.71E-05,-0.000454764,0.000188123
EVHOE20#MICR-KIT#0100_l,EVHOE20#MICR-KIT#0100,Microstomus kitt,Limande sole,Pleuronectidae,Microstomus,kitt,benthic,benthivorous,3.21,flat,rounded,1.613281608,1.29,4,spe-ocean,95000,38.5,0.363178533,67,23,2.655141023,1.557874107,0.541430336,7.717591501,1.025414688,gauche,27,235,F,2a,44153,NA,EVHOE2020,10 //10,52 / 50,78 / 75,85 / 85,"alu 0,5",0.001020565,0.000336643,0.008449069,0.002294764,0.007631203,0.002164399,-0.00212366,0.013269363,-0.002830741,-0.005116915,0.001036717,0.000681436,-0.001165047,-0.001145399,0.001670912,-0.000306446,0.002571924,0.001179305,-0.003571986,0.001904612,-0.000576381,0.002456685,-0.001818307,0.002932763,0.000248861,-0.00123775,0.000728258,0.001124731,0.000334312,-0.000478616,0.001020916,3.15E-05,0.000288758,-0.002593703,-0.001899997,-0.001885953,0.000167971,0.000419441,-0.000678004,-0.00068393,0.000630681,-0.001770766,0.001273895,0.001216264,0.000821533,-0.000426472,-0.000242911,-0.000168531,0.000451992,-0.000799369,0.00074731,-0.001251436,0.000322734,-0.000390877,0.00096542,6.50E-05,-0.001252849,0.000474726,-0.001516256,-0.000832132,0.000119059,0.000650516,0.000940058,-0.000510625,6.02E-05,-0.000793838,0.000176001,-0.000573712,-0.000162736,0.001161333,-0.000258082,-0.000681162,-0.000751116,0.001367055,-0.001754816,0.001217048,0.000615876,0.001458474,-0.000164691,-0.000369608,0.001074204,-0.000448185,0.000752137,0.000125218,-0.000508875,0.000216817,0.000423208,-0.00018678,-0.000280679,0.000215628,0.001997256,-0.001259487,-0.000248552,0.000892289,-0.000185337,0.0005612,-0.001268155,0.000154728,0.000319318,-0.000305933,4.66E-05,0.00044562,0.000162427
EVHOE20#MICR-KIT#0104_l,EVHOE20#MICR-KIT#0104,Microstomus kitt,Limande sole,Pleuronectidae,Microstomus,kitt,benthic,benthivorous,3.21,flat,rounded,1.613281608,1.29,4,spe-ocean,95000,38.5,0.363178533,67,23,3.504126144,2.083472534,0.958493366,16.351427,3.53698875,droit,40.7,767,F,2b,44154,NA,EVHOE2020,10,50,65,110,"alu 0,5",-0.001136701,0.003005394,0.007895049,-0.001675551,0.009153707,0.003909657,-0.007919828,0.007788595,3.45E-05,0.001036237,0.004848798,-0.000188589,0.000522565,-0.000661799,0.002051836,0.001265006,-0.005883538,0.004002718,0.001080013,0.004513597,-0.001048365,0.003584531,-3.40E-05,0.001517914,0.00230259,0.003153662,0.001150237,0.003281072,0.001459794,-0.000438768,-0.001504474,0.001669594,0.001109456,-0.001893375,0.00092764,-0.001815179,-0.000116773,-0.000153582,-0.000963098,-0.001585476,0.001313713,0.000319091,-0.000500825,9.59E-05,-0.000128214,0.000571525,-0.000982563,-0.000247067,-0.001588233,-0.000947983,-0.001657059,0.00139649,-0.000160748,0.000613042,0.001074052,8.50E-05,0.000112699,0.00012201,-0.001648565,0.001098223,-0.000699431,7.48E-05,0.000922536,0.000880297,-0.001060714,0.000144611,0.00034193,0.001339088,-0.000834797,-0.000655146,-0.000901248,-0.00011467,0.001250709,-0.000714365,-0.000219082,-0.000928497,-0.000288369,-0.000155257,-0.000322307,-0.000153747,-0.001310586,0.000936404,-0.001220806,-0.000100018,-0.00033649,-0.000213314,0.000312984,-4.30E-05,0.000561658,0.000449132,-0.00060325,-0.001578654,-0.000376635,-0.000383939,-0.000620943,-0.000266863,0.000323172,0.000522197,0.000886123,0.000660792,-0.000571269,-0.000509419,0.000436062
EVHOE20#MICR-KIT#0164_l,EVHOE20#MICR-KIT#0164,Microstomus kitt,Limande sole,Pleuronectidae,Microstomus,kitt,benthic,benthivorous,3.21,flat,rounded,1.613281608,1.29,4,spe-ocean,95000,38.5,0.363178533,67,23,2.724668636,2.017793125,0.719377454,10.20211449,1.612624875,droit,33,462,F,2a,44159,NA,EVHOE2020,10,50,65,110,"alu 0,5",0.013779226,0.007307338,0.012281643,-0.002686335,0.004435672,-0.002874332,0.000683979,0.002847063,-0.005664466,-0.000959476,0.003427468,-0.002433664,0.000621596,-0.001049852,0.003213033,0.001255294,-0.003743442,-0.001379964,0.001463593,-0.000711429,-0.000431474,0.001268865,0.000764304,-0.002377479,0.00155336,0.001523181,0.002427917,-0.001039461,0.002391857,0.002375189,5.46E-06,-0.000424979,-0.000239059,0.00081525,-0.002059857,-0.00115968,-0.000238603,-0.000764705,-0.000800269,0.001124058,0.000104816,0.000667836,0.000771655,0.002324214,0.000164702,-0.001494586,0.001667549,0.001216128,-0.000732046,0.000177017,-0.000654798,-0.000243786,-0.001305893,0.000916588,0.000216753,0.002581655,-0.000752649,-0.000825063,-0.000534899,-0.000795717,-5.93E-06,-0.001182151,0.000450526,-0.001112669,-0.000296149,-0.000494311,0.000520053,-6.56E-05,0.002524979,-0.001994806,0.000793959,0.000345382,-0.000408774,-0.00022749,1.68E-05,-0.001382428,-0.000187738,0.000138261,0.001188342,-3.23E-05,-0.000202032,-0.000259425,0.000878739,-0.000461163,-0.000987257,-0.000778188,-0.000503482,-0.000766247,-0.001100185,-0.000629542,-0.000728828,0.000582882,-0.000561908,0.000951628,0.0008857,0.000665297,-3.66E-05,0.000666822,-0.000147407,0.000268357,5.27E-05,0.000108204,0.000541071
IBTS12-PLATFLE-0006_l,IBTS12-PLATFLE-0006,Platichthys flesus,Flet,Pleuronectidae,Platichthys,flesus,benthic,benthivorous,3.32,flat,rounded,0.611638546,0.95,3.8,spe-ocean,1177674,40.79999924,0.360000014,58,15,4.737096029,2.697754909,0.572049747,22.92125602,3.82659175,droit,21,97,M,3,40935,36F6,IBTS12,10,50,65,110,"alu 0,5",-0.002369055,0.002648261,0.012712899,0.0015891,0.005181849,0.004846428,0.003818907,-0.004352897,-0.004272678,0.009140229,0.002025898,-8.78E-05,-0.003250956,-0.005406833,-0.004840409,-0.002145359,-0.001452872,0.001433872,-0.002623028,-0.001333544,-0.001577313,-0.001298311,0.001913029,0.000289336,-0.000913823,-0.00064642,0.003407604,-0.000426113,2.11E-05,0.00130377,-0.001784632,-0.001973505,-0.000609952,-0.000632945,6.26E-05,-1.96E-05,-0.001125242,-0.001605186,-0.000941135,-0.000184323,-0.00158359,0.000252447,-0.000631837,-0.001982805,0.000541595,-0.001002839,-0.001713622,-0.000239743,-0.00044843,-0.001755488,-0.000502452,2.99E-05,-0.001479837,0.001490246,0.001966803,-0.001026621,-0.000925065,0.000932137,0.000196497,-0.000677291,-0.001450258,-0.000547396,0.000336786,0.00158942,-0.00114445,0.000265099,0.000492083,0.000863942,0.0003391,0.000252034,0.000499781,0.000505037,-0.00159142,-0.000310084,0.001267912,-0.00015377,-0.001326486,-0.000313504,0.000333497,-0.001231127,0.000637801,0.000819541,0.000629435,0.000270736,-0.000743393,0.00046767,0.001105025,0.000418195,0.000466143,0.000229949,0.000919885,0.000929408,0.000459277,0.000100283,-0.00100142,4.04E-05,-0.000200126,0.000601727,-0.000637069,0.00018216,0.000565298,1.45E-05,-0.00051326
IBTS12-PLATFLE-0032_l,IBTS12-PLATFLE-0032,Platichthys flesus,Flet,Pleuronectidae,Platichthys,flesus,benthic,benthivorous,3.32,flat,rounded,0.611638546,0.95,3.8,spe-ocean,1177674,40.79999924,0.360000014,58,15,7.325753797,4.268264341,1.125490344,60.41693808,16.143169,gauche,38,690,F,3,40936,34F4,IBTS12,10,50,70,100,"alu 0,5",-0.003896921,0.002491212,0.010811644,-0.013956865,0.000250237,-0.001622432,0.008216159,0.004695293,-0.006172585,0.000781944,0.005688574,0.004467018,-0.001694736,0.002594398,0.001791436,0.002896382,0.002767768,0.001687202,-0.005133139,-0.000422053,-0.000197069,-0.000636246,0.001653771,0.002241853,0.000717705,-0.001328989,-0.00586076,-0.001622328,-0.001435265,-0.001498996,0.000745962,-0.002666011,-0.000686278,0.000389503,-0.000836762,0.000815081,1.66E-05,-0.002393106,-0.000837989,-0.001462562,-0.001733004,0.001869286,-0.002019696,-0.001011804,-0.000742766,-0.001899788,-0.001876817,0.001610484,0.000602447,0.000418237,-0.00172954,-0.000136375,0.000659723,0.001387375,-0.000262377,0.000142215,-0.000638642,-0.000197145,-0.000476625,-0.000157808,-0.000390853,0.000758449,-0.001381473,-0.000293742,-0.000234016,7.40E-05,0.00174367,-0.000168473,-0.000130201,0.001501895,-0.001210596,-0.001670367,0.000667191,0.000197099,0.000301002,-0.001150654,0.00019278,-0.000513373,-0.000156521,0.000897484,-0.000844069,-0.000803552,0.000356578,0.000945759,0.000335642,-0.000451691,-0.0001066,-0.000216383,-0.000219798,-0.000438232,-2.90E-05,0.000341692,-0.000626763,0.000161547,-0.00042491,-0.000137773,0.000289753,2.64E-05,-0.00032322,-0.000888868,-0.000429687,-3.80E-05,0.000619325
IBTS12-PLATFLE-0045_r,IBTS12-PLATFLE-0045,Platichthys flesus,Flet,Pleuronectidae,Platichthys,flesus,benthic,benthivorous,3.32,flat,rounded,0.611638546,0.95,3.8,spe-ocean,1177674,40.79999924,0.360000014,58,15,4.726938248,2.933783825,0.875876781,25.94416621,4.818093,droit,27,196,M,3,40928,34F4,IBTS12,10,50,70,95,"alu 0,5",0.001568001,0.01153749,0.000374675,-0.015047517,0.001373894,0.004113546,0.002904841,0.000711929,-0.001165764,0.002149355,-0.005132953,-0.000943553,0.000849567,-0.000942168,-0.000114482,0.000542803,0.005001302,0.003638265,-0.001103962,-8.08E-06,-0.002751767,-0.001782987,4.77E-05,-0.002437011,-0.002654944,-0.002827749,0.001482891,-0.000654815,-0.000652012,0.001723622,0.000127765,-0.001806423,0.000511409,-0.000232583,0.002038317,-0.000137074,-0.001875689,-0.000209322,0.002055366,0.000900092,0.000776577,0.002476524,0.002445144,0.001533197,0.000974375,0.000657124,0.001180442,0.002119737,-0.001148642,-0.001032904,0.000144579,0.001034227,7.28E-05,-0.001903976,0.002091702,-0.001194246,0.000964195,-0.001814708,-0.000254615,0.000978009,0.001004185,-0.000766729,0.001035202,-0.00095283,-0.000678262,0.000896881,0.000877728,-0.000226797,-0.001422897,-0.0008098,0.000367681,0.00032338,0.000548662,0.001022658,-0.000554825,-0.001504948,-0.000397953,-0.000824401,0.000772879,0.001199696,0.000679148,0.000874315,5.54E-05,0.000242267,-7.83E-05,0.00047892,-0.0002124,0.000148593,0.000135241,-0.000869313,0.000872239,-0.00059663,-3.13E-05,-0.000301761,-0.000405864,-0.000256042,0.000315015,-0.000784462,-0.000292727,3.45E-05,-4.81E-06,0.000664245,0.000305309
IBTS12-PLATFLE-0066_l,IBTS12-PLATFLE-0066,Platichthys flesus,Flet,Pleuronectidae,Platichthys,flesus,benthic,benthivorous,3.32,flat,rounded,0.611638546,0.95,3.8,spe-ocean,1177674,40.79999924,0.360000014,58,15,6.201937652,4.234529023,1.026271373,48.60254814,12.733145,droit,40,854,F,2,40927,30F0,IBTS12,10,55,70,85,"alu 0,5",0.0120045,0.007639745,0.013138439,-0.002741724,0.001201231,0.004950088,0.00296042,-0.010132,-0.004073375,0.000200761,0.008454794,0.003159619,-0.002633834,-0.000336346,0.002190499,0.004944495,0.000165629,0.002069581,-0.000557957,-0.001104725,-0.000782752,0.000617777,0.003822292,-0.002264911,-0.001949422,-0.00302249,0.00018109,-0.000424205,0.003491964,0.001910776,-0.001404357,0.000648458,-0.00047463,-0.001205441,-0.002342002,-0.000757516,0.001108612,0.000750657,-0.000263007,-0.00077694,-0.001657647,-0.000903701,-0.000337782,-0.000175682,-0.000564943,-0.000560936,0.000197245,0.0021457,-0.002317082,0.001442006,-0.000572857,-0.001377948,0.0034285,-0.000162226,0.00037657,-0.000283791,0.000352864,0.001137381,0.000581985,0.00108772,-0.001041719,-0.001751447,0.000569403,0.000795088,-0.000671261,-0.001526783,-0.001065139,-0.000713973,0.000232065,-0.000862463,0.000650078,0.000318447,1.06E-05,0.001468407,-0.000398474,0.000610704,0.001172016,-0.000395996,-6.37E-05,0.000617272,3.50E-05,-0.000623328,-0.000146646,5.04E-05,0.000787209,-9.15E-05,-0.000228547,0.001050697,6.37E-05,0.001012228,-0.00075323,-0.000333819,0.000421947,-0.000324919,-9.24E-05,-0.000352537,-0.00036559,-0.000414132,0.00045155,5.39E-05,0.000261138,9.87E-05,-0.000458493
